Matrix name, Dimension, nnz, MaxNonzerosPerRow, MinNonzerosPerRow, AvgNonzerosPerRow, AbsoluteNonZeroSum, symmetricity, AvgDiagDist, NonZeroPatternSymmetryV1, Trace, AbsoluteTrace, OneNorm, InfinityNorm, FrobeniusNorm, SymmetricInfinityNorm, SymmetricFrobeniusNorm, AntiSymmetricInfinityNorm, AntiSymmetricFrobeniusNorm, DiagonalAverage, RowDiagonalDominance, ColDiagonalDominance, RowVariance, ColumnVariance, lowerBandwidth, upperBandwidth, DiagonalMean, DiagonalSign, DiagonalNonZeros 
bcspwr08.mat, 1624, 6050.000000, 14.000000, 2.000000, 3.725369, 6050.000000, 1.000000, 163.000000, 1.000000, 1624.000000, 1624.000000, 14.000000, 14.000000, 77.781746, 14.000000, 77.781746, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000002, 1.001845, 1494.000000, 1494.000000, 1.000000, -1.000000, 1624.000000 
bcspwr09.mat, 1723, 6511.000000, 15.000000, 2.000000, 3.778874, 6511.000000, 1.000000, 708.000000, 1.000000, 1723.000000, 1723.000000, 15.000000, 15.000000, 80.690768, 15.000000, 80.690768, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000002, 1.001160, 1663.000000, 1663.000000, 1.000000, -1.000000, 1723.000000 
bcspwr10.mat, 5300, 21842.000000, 14.000000, 2.000000, 4.121132, 21842.000000, 1.000000, 2125.000000, 1.000000, 5300.000000, 5300.000000, 14.000000, 14.000000, 147.790392, 14.000000, 147.790392, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000754, 5189.000000, 5189.000000, 1.000000, -1.000000, 5300.000000 
bcsstk01.mat, 48, 400.000000, 12.000000, 5.000000, 8.333333, 48615456508.547226, 1.000000, 12.000000, 1.000000, 32433076216.791313, 32433076216.791313, 3570948074.697437, 3570948074.697437, 7521821564.357718, 3570948074.697437, 7521821564.357718, 0.000000, 0.000000, 675689087.849819, 1.000000, 1.000000, 134223476932609.328125, 547891563877.829773, 35.000000, 35.000000, 675689087.849819, -1.000000, 48.000000 
bcsstk02.mat, 66, 4356.000000, 66.000000, 66.000000, 66.000000, 859114.691906, 1.000000, 32.500000, 1.000000, 305063.155534, 305063.155534, 31515.530584, 31515.530584, 52871.706198, 31515.530584, 52871.706198, 0.000000, 0.000000, 4622.169023, 1.000000, 1.000000, 845.450896, 114459.095728, 65.000000, 65.000000, 4622.169023, -1.000000, 66.000000 
bcsstk03.mat, 112, 640.000000, 6.000000, 4.000000, 5.714286, 1258385648969.676514, 1.000000, 3.500000, 1.000000, 931755196846.597900, 931755196846.597900, 211874080895.923004, 211874080895.923004, 346866255533.220825, 211874080895.923004, 346866255533.220825, 0.000000, 0.000000, 8319242828.987481, 1.000000, 1.000000, 377942755328259.500000, 361108269662952512.000000, 7.000000, 7.000000, 8319242828.987481, -1.000000, 112.000000 
bcsstk04.mat, 132, 3648.000000, 46.000000, 15.000000, 27.636364, 511794780.060925, 1.000000, 16.375000, 1.000000, 292011414.931926, 292011414.931926, 13686490.552117, 13686490.552117, 41922467.335741, 13686490.552117, 41922467.335741, 0.000000, 0.000000, 2212207.688878, 1.000000, 1.000000, 132299412.736267, 346528.279847, 47.000000, 47.000000, 2212207.688878, -1.000000, 132.000000 
bcsstk05.mat, 153, 2423.000000, 24.000000, 4.000000, 15.836601, 428241045.177702, 1.000000, 11.058824, 1.000000, 157682472.302878, 157682472.302878, 8585071.212402, 8585071.212402, 22067862.840199, 8585071.212402, 22067862.840199, 0.000000, 0.000000, 1030604.394136, 1.000000, 1.000000, 5161966.172163, 1087217367.901888, 28.000000, 28.000000, 1030604.394136, -1.000000, 153.000000 
bcsstk06.mat, 420, 7860.000000, 28.000000, 2.000000, 18.714286, 410784327690.716736, 1.000000, 3.333333, 1.000000, 206458660611.742767, 206458660611.742767, 4295243407.426114, 4295243407.426114, 21277439630.653439, 4295243407.426114, 21277439630.653439, 0.000000, 0.000000, 491568239.551768, 1.000000, 1.000000, 12387044.982271, 3175462230819722.500000, 47.000000, 47.000000, 491568239.551768, -1.000000, 420.000000 
bcsstk07.mat, 420, 7860.000000, 28.000000, 2.000000, 18.714286, 410784327690.716736, 1.000000, 3.333333, 1.000000, 206458660611.742767, 206458660611.742767, 4295243407.426114, 4295243407.426114, 21277439630.653439, 4295243407.426114, 21277439630.653439, 0.000000, 0.000000, 491568239.551768, 1.000000, 1.000000, 12387044.982271, 3175462230819722.500000, 47.000000, 47.000000, 491568239.551768, -1.000000, 420.000000 
bcsstk08.mat, 1074, 12960.000000, 339.000000, 1.000000, 12.067039, 564570904458.261597, 1.000000, 3.000000, 1.000000, 379446849538.109497, 379446849538.109497, 89548836809.707443, 89548836809.707443, 101139410788.633377, 89548836809.707443, 101139410788.633377, 0.000000, 0.000000, 353302466.981480, 1.000000, 1.000000, 71485.355019, 2063163342.574872, 590.000000, 590.000000, 353302466.981480, -1.000000, 1074.000000 
bcsstk09.mat, 1083, 18437.000000, 23.000000, 6.000000, 17.024007, 50566535742.333588, 1.000000, 36.600000, 1.000000, 18311300639.669701, 18311300639.669701, 101268095.612148, 101268095.612148, 857340748.507692, 101268095.612148, 857340748.507692, 0.000000, 0.000000, 16907941.495540, 1.000000, 1.000000, 43418065.014325, 1600640614444.696045, 62.000000, 62.000000, 16907941.495540, -1.000000, 1083.000000 
bcsstk10.mat, 1086, 22070.000000, 27.000000, 6.000000, 20.322284, 13884180388.818602, 1.000000, 14.500000, 1.000000, 4604150454.617035, 4604150454.617035, 52137802.528205, 52137802.528205, 297357857.750893, 52137802.528205, 297357857.750893, 0.000000, 0.000000, 4239549.221563, 1.000000, 1.000000, 6758.869877, 31035013986.793537, 37.000000, 37.000000, 4239549.221563, -1.000000, 1086.000000 
bcsstk11.mat, 1473, 34241.000000, 33.000000, 2.000000, 23.245757, 118747604974.020493, 1.000000, 28.000000, 1.000000, 61738908390.393326, 61738908390.393326, 741314969.346264, 741314969.346264, 4665459843.734402, 741314969.346264, 4665459843.734402, 0.000000, 0.000000, 41913719.205970, 1.000000, 1.000000, 169917187.965334, 13496755204.066526, 650.000000, 650.000000, 41913719.205970, -1.000000, 1473.000000 
bcsstk12.mat, 1473, 34241.000000, 33.000000, 2.000000, 23.245757, 118747604974.020493, 1.000000, 28.000000, 1.000000, 61738908390.393326, 61738908390.393326, 741314969.346264, 741314969.346264, 4665459843.734402, 741314969.346264, 4665459843.734402, 0.000000, 0.000000, 41913719.205970, 1.000000, 1.000000, 169917187.965334, 13496755204.066526, 650.000000, 650.000000, 41913719.205970, -1.000000, 1473.000000 
bcsstk13.mat, 2003, 83883.000000, 95.000000, 5.000000, 41.878682, 242559567119849.031250, 1.000000, 87.800000, 1.000000, 66510198079012.000000, 66510198079012.000000, 5159647209379.974609, 5159647209379.974609, 7536390473474.843750, 5159647209379.974609, 7536390473474.843750, 0.000000, 0.000000, 33205291102.851723, 1.000000, 1.000000, 12176739.688725, 1156060928743411.250000, 1250.000000, 1250.000000, 33205291102.851723, -1.000000, 2003.000000 
bcsstk14.mat, 1806, 63454.000000, 48.000000, 1.000000, 35.135105, 2045193708996.479736, 1.000000, 12.117647, 1.000000, 1146943460831.960449, 1146943460831.960449, 13100409789.523254, 13100409789.523254, 64695572615.669899, 13100409789.523254, 64695572615.669899, 0.000000, 0.000000, 635073898.578051, 1.000000, 1.000000, 104121879089.412933, 3995310231.309063, 161.000000, 161.000000, 635073898.578051, -1.000000, 1806.000000 
bcsstk15.mat, 3948, 117816.000000, 44.000000, 1.000000, 29.841945, 2153644681304.719238, 1.000000, 42.785714, 1.000000, 1150258474845.185547, 1150258474845.185547, 7966070845.882286, 7966070845.882286, 57007732106.836143, 7966070845.882286, 57007732106.836143, 0.000000, 0.000000, 291352197.275883, 1.000000, 1.000000, 211947459.970347, 25005296011.814003, 437.000000, 437.000000, 291352197.275883, -1.000000, 3948.000000 
bcsstk16.mat, 4884, 290378.000000, 81.000000, 1.000000, 59.454955, 11830706370164.458984, 1.000000, 70.400000, 1.000000, 3411056833413.962402, 3411056833413.962402, 7008379365.769163, 7008379365.769163, 60060287709.731522, 7008379365.769163, 60060287709.731522, 0.000000, 0.000000, 698414585.056094, 1.000000, 1.000000, 1.000000, 25351562669296.441406, 140.000000, 140.000000, 698414585.056094, -1.000000, 4884.000000 
bcsstk18.mat, 11948, 149090.000000, 49.000000, 1.000000, 12.478239, 10148859709126.722656, 1.000000, 6.909091, 1.000000, 6830705626098.416016, 6830705626098.416016, 51260429098.490532, 51260429098.490532, 236353729822.273834, 51260429098.490532, 236353729822.273834, 0.000000, 0.000000, 571702847.848880, 1.000000, 1.000000, 51280074.909473, 4540916444.489613, 1243.000000, 1243.000000, 571702847.848880, -1.000000, 11948.000000 
bcsstk19.mat, 817, 6853.000000, 11.000000, 2.000000, 8.388005, 15661471150493102.000000, 1.000000, 67.900000, 1.000000, 9588988914274094.000000, 9588988914274094.000000, 225822792489780.406250, 225822792489780.406250, 962435998114830.125000, 225822792489780.406250, 962435998114830.125000, 0.000000, 0.000000, 11736828536443.199219, 1.000000, 1.000000, 22829958168248533909504.000000, 4089280815195644.000000, 567.000000, 567.000000, 11736828536443.199219, -1.000000, 817.000000 
bcsstk20.mat, 485, 3135.000000, 11.000000, 2.000000, 6.463918, 147904001709173248.000000, 1.000000, 2.500000, 1.000000, 97014684427755104.000000, 97014684427755104.000000, 14585156451433492.000000, 14585156451433492.000000, 29183523556843264.000000, 14585156451433492.000000, 29183523556843264.000000, 0.000000, 0.000000, 200030277170629.093750, 1.000000, 1.000000, 69740239320735588352.000000, 3877893351727855104.000000, 20.000000, 20.000000, 200030277170629.093750, -1.000000, 485.000000 
bcsstk21.mat, 3600, 26600.000000, 9.000000, 4.000000, 7.388889, 251173595919.994904, 1.000000, 62.750000, 1.000000, 99848744639.997818, 99848744639.997818, 156594200.000000, 156594200.000000, 2958963704.309173, 156594200.000000, 2958963704.309173, 0.000000, 0.000000, 27735762.399999, 1.000000, 1.000000, 151394484.187140, 1425294743171.849121, 125.000000, 125.000000, 27735762.399999, -1.000000, 3600.000000 
bcsstk22.mat, 138, 696.000000, 8.000000, 2.000000, 5.043478, 237093241.803812, 1.000000, 2.000000, 1.000000, 131634775.779040, 131634775.779040, 6801727.542014, 6801727.542014, 20611666.813454, 6801727.542014, 20611666.813454, 0.000000, 0.000000, 953875.186805, 1.000000, 1.000000, 1756.283153, 3903795151.797071, 111.000000, 111.000000, 953875.186805, -1.000000, 138.000000 
bcsstk23.mat, 3134, 45178.000000, 31.000000, 2.000000, 14.415444, 2345577449416621568.000000, 1.000000, 135.750000, 1.000000, 1559358035143220736.000000, 1559358035143220736.000000, 31233654763624772.000000, 31233654763624772.000000, 91111371200562240.000000, 31233654763624772.000000, 91111371200562240.000000, 0.000000, 0.000000, 497561593855526.687500, 1.000000, 1.000000, 39769031258186.468750, 9385897129132578308096.000000, 449.000000, 449.000000, 497561593855526.687500, -1.000000, 3134.000000 
bcsstk26.mat, 1922, 30336.000000, 33.000000, 3.000000, 15.783559, 9436174242770.416016, 1.000000, 8.000000, 1.000000, 3301334490646.439453, 3301334490646.439453, 228046562518.681335, 228046562518.681335, 395416903351.122925, 228046562518.681335, 395416903351.122925, 0.000000, 0.000000, 1717655822.396691, 1.000000, 1.000000, 1552699136005.226807, 8186181032500.493164, 233.000000, 233.000000, 1717655822.396691, -1.000000, 1922.000000 
bcsstk27.mat, 1224, 56126.000000, 54.000000, 15.000000, 45.854575, 1140346261.590191, 1.000000, 15.000000, 1.000000, 389154304.515276, 389154304.515276, 4307014.918110, 4307014.918110, 20686516.594572, 4307014.918110, 20686516.594572, 0.000000, 0.000000, 317936.523297, 1.000000, 1.000000, 4040.314314, 157033.204888, 56.000000, 56.000000, 317936.523297, -1.000000, 1224.000000 
bcsstk29.mat, 13992, 619488.000000, 71.000000, 5.000000, 44.274443, 619488.000000, 1.000000, 5.400000, 1.000000, 13992.000000, 13992.000000, 71.000000, 71.000000, 787.075600, 71.000000, 787.075600, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000714, 1157.000000, 1157.000000, 1.000000, -1.000000, 13992.000000 
bcsstk33.mat, 8738, 591904.000000, 141.000000, 20.000000, 67.739071, 591904.000000, 1.000000, 103.600000, 1.000000, 8738.000000, 8738.000000, 141.000000, 141.000000, 769.352975, 141.000000, 769.352975, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000002, 1.002284, 932.000000, 932.000000, 1.000000, -1.000000, 8738.000000 
bcsstk34.mat, 588, 21418.000000, 47.000000, 12.000000, 36.425170, 5776095084.171456, 1.000000, 24.916667, 1.000000, 1775700550.632099, 1775700550.632099, 43502118.839041, 43502118.839041, 175069457.390723, 43502118.839041, 175069457.390723, 0.000000, 0.000000, 3019898.895633, 1.000000, 1.000000, 250820.655998, 5273630.374993, 95.000000, 95.000000, 3019898.895633, -1.000000, 588.000000 
bcsstm01.mat, 48, 24.000000, 1.000000, 0.000000, 0.500000, 3600.000000, 1.000000, 0.000000, 1.000000, 3600.000000, 3600.000000, 200.000000, 200.000000, 774.596669, 200.000000, 774.596669, 0.000000, 0.000000, 75.000000, 0.000000, 0.000000, 1.000000, 209.333333, 0.000000, 0.000000, 75.000000, -1.000000, 24.000000 
bcsstm02.mat, 66, 66.000000, 1.000000, 1.000000, 1.000000, 5.921395, 1.000000, 0.000000, 1.000000, 5.921395, 5.921395, 0.172829, 0.172829, 0.822049, 0.172829, 0.822049, 0.000000, 0.000000, 0.089718, 0.000000, 0.000000, 1.000000, 1.000129, 0.000000, 0.000000, 0.089718, -1.000000, 66.000000 
bcsstm03.mat, 112, 72.000000, 1.000000, 0.000000, 0.642857, 20795.572102, 1.000000, 0.000000, 1.000000, 20795.572102, 20795.572102, 5403.500000, 5403.500000, 10187.154914, 5403.500000, 10187.154914, 0.000000, 0.000000, 185.674751, 0.000000, 0.000000, 1.000000, 8.000000, 0.000000, 0.000000, 185.674751, -1.000000, 72.000000 
bcsstm04.mat, 132, 66.000000, 1.000000, 0.000000, 0.500000, 5.921395, 1.000000, 0.000000, 1.000000, 5.921395, 5.921395, 0.172829, 0.172829, 0.822049, 0.172829, 0.822049, 0.000000, 0.000000, 0.044859, 0.000000, 0.000000, 1.000000, 1.000064, 0.000000, 0.000000, 0.044859, -1.000000, 66.000000 
bcsstm05.mat, 153, 153.000000, 1.000000, 1.000000, 1.000000, 47.547359, 1.000000, 0.000000, 1.000000, 47.547359, 47.547359, 0.927954, 0.927954, 4.666723, 0.927954, 4.666723, 0.000000, 0.000000, 0.310767, 0.000000, 0.000000, 1.000030, 1.000172, 0.000000, 0.000000, 0.310767, -1.000000, 153.000000 
bcsstm06.mat, 420, 420.000000, 1.000000, 1.000000, 1.000000, 875379.160859, 1.000000, 0.000000, 1.000000, 875379.160859, 875379.160859, 7602.410228, 7602.410228, 67440.994556, 7602.410228, 67440.994556, 0.000000, 0.000000, 2084.236097, 0.000000, 0.000000, 1.000000, 40480.668799, 0.000000, 0.000000, 2084.236097, -1.000000, 420.000000 
bcsstm07.mat, 420, 7252.000000, 26.000000, 2.000000, 17.266667, 364559.544675, 1.000000, 3.333333, 1.000000, 200112.625327, 200112.625327, 3102.712648, 3102.712648, 17968.488390, 3102.712648, 17968.488390, 0.000000, 0.000000, 476.458632, 1.000000, 1.000000, 1.000002, 3399.735027, 47.000000, 47.000000, 476.458632, -1.000000, 420.000000 
bcsstm08.mat, 1074, 1074.000000, 1.000000, 1.000000, 1.000000, 5502970.554556, 1.000000, 0.000000, 1.000000, 5502970.554556, 5502970.554556, 1444061.028620, 1444061.028620, 2293909.781388, 1444061.028620, 2293909.781388, 0.000000, 0.000000, 5123.808710, 0.000000, 0.000000, 1.866945, 1.000594, 0.000000, 0.000000, 5123.808710, -1.000000, 1074.000000 
bcsstm09.mat, 1083, 1083.000000, 1.000000, 1.000000, 1.000000, 0.093525, 1.000000, 0.000000, 1.000000, 0.093525, 0.093525, 0.000259, 0.000259, 0.004921, 0.000259, 0.004921, 0.000000, 0.000000, 0.000086, 0.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000086, -1.000000, 1083.000000 
bcsstm10.mat, 1086, 22092.000000, 27.000000, 6.000000, 20.342541, 19240589.795767, 1.000000, 14.500000, 1.000000, 6448525.091633, 6448525.091633, 40551.097790, 40551.097790, 295789.955609, 40551.097790, 295789.955609, 0.000000, 0.000000, 5937.868409, 1.000000, 1.000000, 2.771917, 27021.926885, 37.000000, 37.000000, 5937.868409, -1.000000, 1086.000000 
bcsstm11.mat, 1473, 1473.000000, 1.000000, 1.000000, 1.000000, 3450.505170, 1.000000, 0.000000, 1.000000, 3450.505170, 3450.505170, 31.578145, 31.578145, 301.019619, 31.578145, 301.019619, 0.000000, 0.000000, 2.342502, 0.000000, 0.000000, 1.000000, 1.000063, 0.000000, 0.000000, 2.342502, -1.000000, 1473.000000 
bcsstm12.mat, 1473, 19659.000000, 22.000000, 2.000000, 13.346232, 1771.374157, 1.000000, 27.500000, 1.000000, 874.197025, 874.197025, 14.895622, 14.895622, 82.407753, 14.895622, 82.407753, 0.000000, 0.000000, 0.593481, 1.000000, 1.000000, 1.000000, 1.000001, 649.000000, 649.000000, 0.593481, -1.000000, 1473.000000 
bcsstm13.mat, 2003, 21181.000000, 70.000000, 0.000000, 10.574638, 14174.076406, 1.000000, 0.000000, 1.000000, 11725.082980, 11725.082980, 257.926624, 257.926624, 894.095967, 257.926624, 894.095967, 0.000000, 0.000000, 5.853761, 1.000000, 1.000000, 1.000000, 1.001702, 522.000000, 522.000000, 5.853761, -1.000000, 1241.000000 
bcsstm19.mat, 817, 817.000000, 1.000000, 1.000000, 1.000000, 869070665.843024, 1.000000, 0.000000, 1.000000, 869070665.843024, 869070665.843024, 39545184.071790, 39545184.071790, 107662850.525348, 39545184.071790, 107662850.525348, 0.000000, 0.000000, 1063733.985120, 0.000000, 0.000000, 74720554.110005, 371.183339, 0.000000, 0.000000, 1063733.985120, -1.000000, 817.000000 
bcsstm20.mat, 485, 485.000000, 1.000000, 1.000000, 1.000000, 415312986.253915, 1.000000, 0.000000, 1.000000, 415312986.253915, 415312986.253915, 47795550.615350, 47795550.615350, 100754923.064028, 47795550.615350, 100754923.064028, 0.000000, 0.000000, 856315.435575, 0.000000, 0.000000, 6137768.407174, 436.110405, 0.000000, 0.000000, 856315.435575, -1.000000, 485.000000 
bcsstm21.mat, 3600, 3600.000000, 1.000000, 1.000000, 1.000000, 0.278639, 1.000000, 0.000000, 1.000000, 0.278639, 0.278639, 0.000147, 0.000147, 0.006231, 0.000147, 0.006231, 0.000000, 0.000000, 0.000077, 0.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000077, -1.000000, 3600.000000 
bcsstm22.mat, 138, 138.000000, 1.000000, 1.000000, 1.000000, 0.238424, 1.000000, 0.000000, 1.000000, 0.238424, 0.238424, 0.009738, 0.009738, 0.036712, 0.009738, 0.036712, 0.000000, 0.000000, 0.001728, 0.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.001728, -1.000000, 138.000000 
bcsstm23.mat, 3134, 3134.000000, 1.000000, 1.000000, 1.000000, 1140528604.348169, 1.000000, 0.000000, 1.000000, 1140528604.348169, 1140528604.348169, 8270347.717100, 8270347.717100, 37279370.630545, 8270347.717100, 37279370.630545, 0.000000, 0.000000, 363921.060736, 0.000000, 0.000000, 6428.082341, 11.445895, 0.000000, 0.000000, 363921.060736, -1.000000, 3134.000000 
bcsstm24.mat, 3562, 3562.000000, 1.000000, 1.000000, 1.000000, 125717387.518321, 1.000000, 0.000000, 1.000000, 125717387.518321, 125717387.518321, 1015347.127117, 1015347.127117, 6268179.008034, 1015347.127117, 6268179.008034, 0.000000, 0.000000, 35294.044783, 0.000000, 0.000000, 5.236273, 6.850861, 0.000000, 0.000000, 35294.044783, -1.000000, 3562.000000 
bcsstm25.mat, 15439, 15439.000000, 1.000000, 1.000000, 1.000000, 217741298917.377838, 1.000000, 0.000000, 1.000000, 217741298917.377838, 217741298917.377838, 697709676.533700, 697709676.533700, 8576354778.264368, 697709676.533700, 8576354778.264368, 0.000000, 0.000000, 14103329.161045, 0.000000, 0.000000, 1.250364, 2.686111, 0.000000, 0.000000, 14103329.161045, -1.000000, 15439.000000 
bcsstm26.mat, 1922, 1922.000000, 1.000000, 1.000000, 1.000000, 261.372160, 1.000000, 0.000000, 1.000000, 261.372160, 261.372160, 1.512404, 1.512404, 11.467421, 1.512404, 11.467421, 0.000000, 0.000000, 0.135990, 0.000000, 0.000000, 1.000000, 1.000017, 0.000000, 0.000000, 0.135990, -1.000000, 1922.000000 
bcsstm27.mat, 1224, 56126.000000, 54.000000, 15.000000, 45.854575, 1936145.358036, 1.000000, 15.000000, 1.000000, 574834.361332, 574834.361332, 4942.946921, 4942.946921, 30838.286462, 4942.946921, 30838.286462, 0.000000, 0.000000, 469.635916, 1.000000, 1.000000, 1.000030, 92.894356, 56.000000, 56.000000, 469.635916, -1.000000, 1224.000000 
bcsstm34.mat, 588, 24270.000000, 54.000000, 12.000000, 41.275510, 546.112439, 1.000000, 24.916667, 1.000000, 75.248440, 100.803893, 13.979298, 13.979298, 16.629646, 13.979298, 16.629646, 0.000000, 0.000000, 0.171435, 1.000000, 1.000000, 1.000000, 1.000001, 95.000000, 95.000000, 0.127974, -1.000000, 588.000000 
bcsstm38.mat, 8032, 10485.000000, 20.000000, 0.000000, 1.305403, 1205.716268, 1.000000, 0.000000, 1.000000, 1201.036694, 1201.036694, 541.103999, 541.103999, 733.240626, 541.103999, 733.240626, 0.000000, 0.000000, 0.149531, 1.000000, 1.000000, 1.000000, 1.000000, 390.000000, 390.000000, 0.149531, -1.000000, 5199.000000 
bfwa398.mat, 398, 3678.000000, 23.000000, 3.000000, 9.241206, 2795.279012, 0.000000, 66.375000, 0.000000, 1323.116511, 1323.116511, 11.841292, 16.314527, 83.797149, 12.511733, 83.615779, 4.214812, 5.510318, 3.324413, 0.000000, 0.000000, 1.000058, 1.002949, 304.000000, 304.000000, 3.324413, -1.000000, 398.000000 
bfwa62.mat, 62, 450.000000, 21.000000, 3.000000, 7.258065, 391.269696, 0.000000, 15.285714, 0.000000, 183.813267, 183.813267, 11.863614, 15.853520, 30.638769, 12.292391, 30.442366, 3.973148, 3.463600, 2.964730, 0.000000, 0.000000, 1.002312, 1.017864, 49.000000, 49.000000, 2.964730, -1.000000, 62.000000 
bfwa782.mat, 782, 7514.000000, 24.000000, 3.000000, 9.608696, 6011.729680, 0.000000, 126.625000, 0.000000, 2801.111283, 2801.111283, 13.259731, 25.726403, 128.604174, 19.493067, 128.093649, 7.200000, 11.447746, 3.581984, 0.000000, 0.000000, 1.000014, 1.002742, 594.000000, 594.000000, 3.581984, -1.000000, 782.000000 
bfwb398.mat, 398, 2910.000000, 13.000000, 2.000000, 7.311558, 0.007625, 1.000000, 43.400000, 1.000000, -0.003749, 0.003749, 0.000034, 0.000034, 0.000236, 0.000034, 0.000236, 0.000000, 0.000000, 0.000009, 1.000000, 1.000000, 1.000000, 1.000000, 303.000000, 303.000000, -0.000009, -2.000000, 398.000000 
bfwb62.mat, 62, 342.000000, 13.000000, 2.000000, 5.516129, 0.006390, 1.000000, 11.250000, 1.000000, -0.003353, 0.003353, 0.000213, 0.000213, 0.000541, 0.000213, 0.000541, 0.000000, 0.000000, 0.000054, 1.000000, 1.000000, 1.000000, 1.000000, 48.000000, 48.000000, -0.000054, -2.000000, 62.000000 
bfwb782.mat, 782, 5982.000000, 13.000000, 2.000000, 7.649616, 0.011975, 1.000000, 82.200000, 1.000000, -0.005827, 0.005827, 0.000025, 0.000025, 0.000254, 0.000025, 0.000254, 0.000000, 0.000000, 0.000007, 1.000000, 1.000000, 1.000000, 1.000000, 593.000000, 593.000000, -0.000007, -2.000000, 782.000000 
big.mat, 13209, 91465.000000, 12.000000, 3.000000, 6.924445, 350180.000000, 0.000000, 5546.500000, 1.000000, 155534.000000, 155534.000000, 39168.000000, 39154.000000, 39156.061600, 19603.000000, 27705.932758, 19565.000000, 27669.088348, 11.774850, 0.000000, 0.000000, 1.000000, 1.061477, 12916.000000, 12916.000000, 11.774850, -1.000000, 13209.000000 
blckhole.mat, 2132, 14872.000000, 20.000000, 1.000000, 6.975610, 14872.000000, 1.000000, 350.833333, 1.000000, 2132.000000, 2132.000000, 20.000000, 20.000000, 121.950810, 20.000000, 121.950810, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000001, 1.002808, 1805.000000, 1805.000000, 1.000000, -1.000000, 2132.000000 
bp_0.mat, 822, 3276.000000, 266.000000, 1.000000, 3.985401, 16962.645199, 0.000000, 534.164794, 0.000000, 1.000000, 1.000000, 543.131000, 617.541700, 977.754388, 369.994000, 691.371208, 369.994000, 691.382308, 0.001217, 0.000000, 0.000000, 1.000004, 28.853674, 516.000000, 820.000000, 0.001217, -1.000000, 1.000000 
bp_1000.mat, 822, 4661.000000, 308.000000, 1.000000, 5.670316, 22861.261098, 0.000000, 463.304207, 0.000000, 1.606000, 1.606000, 543.131000, 510.460400, 1118.676880, 319.030900, 791.028775, 319.030900, 791.019240, 0.001954, 0.000000, 0.000000, 1.000003, 16.516747, 795.000000, 820.000000, 0.001954, -1.000000, 4.000000 
bp_1200.mat, 822, 4726.000000, 311.000000, 1.000000, 5.749392, 24088.070897, 0.000000, 447.878205, 0.000000, 0.607000, 2.607000, 543.131000, 499.411699, 1182.848962, 318.530900, 836.416881, 318.530900, 836.384163, 0.003172, 0.000000, 0.000000, 1.000003, 16.487585, 804.000000, 820.000000, 0.000738, -1.000000, 6.000000 
bp_1400.mat, 822, 4790.000000, 311.000000, 1.000000, 5.827251, 22660.066397, 0.000000, 443.826923, 0.000000, 1.607000, 1.607000, 543.131000, 504.594000, 1126.713592, 318.852900, 796.719954, 318.852900, 796.693688, 0.001955, 0.000000, 0.000000, 1.000003, 4.407559, 804.000000, 820.000000, 0.001955, -1.000000, 5.000000 
bp_1600.mat, 822, 4841.000000, 304.000000, 1.000000, 5.889294, 23304.505497, 0.000000, 441.750820, 0.000000, 1.637000, 1.637000, 543.131000, 507.294000, 1131.365775, 325.258400, 800.006156, 325.258400, 799.986666, 0.001991, 0.000000, 0.000000, 1.000003, 4.339382, 804.000000, 820.000000, 0.001991, -1.000000, 6.000000 
bp_200.mat, 822, 3802.000000, 283.000000, 1.000000, 4.625304, 19633.793598, 0.000000, 498.035211, 0.000000, 1.073000, 1.073000, 543.131000, 526.513400, 993.485490, 272.565500, 702.484027, 272.565500, 702.516627, 0.001305, 0.000000, 0.000000, 1.000004, 16.826701, 776.000000, 820.000000, 0.001305, -1.000000, 2.000000 
bp_400.mat, 822, 4028.000000, 295.000000, 1.000000, 4.900243, 20419.836198, 0.000000, 480.925676, 0.000000, 1.073000, 1.073000, 490.673500, 510.521999, 985.443181, 280.362900, 696.821523, 280.362900, 696.805589, 0.001305, 0.000000, 0.000000, 1.000004, 16.688855, 795.000000, 820.000000, 0.001305, -1.000000, 2.000000 
bp_600.mat, 822, 4172.000000, 302.000000, 1.000000, 5.075426, 21973.361898, 0.000000, 475.808581, 0.000000, 1.073000, 1.073000, 543.131000, 517.900900, 1059.591620, 319.030900, 749.262869, 319.030900, 749.225970, 0.001305, 0.000000, 0.000000, 1.000004, 16.700152, 795.000000, 820.000000, 0.001305, -1.000000, 2.000000 
bp_800.mat, 822, 4534.000000, 304.000000, 1.000000, 5.515815, 22170.037398, 0.000000, 468.259016, 0.000000, 1.722000, 1.722000, 543.131000, 504.594000, 1082.950861, 319.352900, 765.771116, 319.352900, 765.752678, 0.002095, 0.000000, 0.000000, 1.000003, 16.322187, 795.000000, 820.000000, 0.002095, -1.000000, 4.000000 
