Matrix name, Dimension, nnz, MaxNonzerosPerRow, MinNonzerosPerRow, AvgNonzerosPerRow, AbsoluteNonZeroSum, symmetricity, AvgDiagDist, NonZeroPatternSymmetryV1, Trace, AbsoluteTrace, OneNorm, InfinityNorm, FrobeniusNorm, SymmetricInfinityNorm, SymmetricFrobeniusNorm, AntiSymmetricInfinityNorm, AntiSymmetricFrobeniusNorm, DiagonalAverage, RowDiagonalDominance, ColDiagonalDominance, RowVariance, ColumnVariance, lowerBandwidth, upperBandwidth, DiagonalMean, DiagonalSign, DiagonalNonZeros 
bcsstk14.mat,1806,63454,48,1,35.135105,2.04519E+12,1,12.117647,1,1.14694E+12,1.14694E+12,13100409790,13100409790,64695572616,13024248066,64695572616,0,0,635073898.6,1,1,1.04122E+11,1.04122E+11,161,161,635073898.6,-1,1806
bcsstk15.mat,3948,117816,44,1,29.841945,2.15364E+12,1,42.785714,1,1.15026E+12,1.15026E+12,7966070846,7966070846,57007732107,3335124230,57007732107,0,0,291352197.3,1,1,211947460,211947460,437,437,291352197.3,-1,3948
bcsstk16.mat,4884,290378,81,1,59.454955,1.18307E+13,1,70.4,1,3.41106E+12,3.41106E+12,7008379366,7008379366,60060287710,921660683.7,60060287710,0,0,698414585.1,1,1,1,1,140,140,698414585.1,-1,4884
bcsstk18.mat,11948,149090,49,1,12.478239,1.01489E+13,1,6.909091,1,6.83071E+12,6.83071E+12,51260429098,51260429098,2.36354E+11,38644035307,2.36354E+11,0,0,571702847.8,1,1,51280074.91,51280074.91,1243,1243,571702847.8,-1,11948
bcsstk19.mat,817,6853,11,2,8.388005,1.56615E+16,1,67.9,1,9.58899E+15,9.58899E+15,2.25823E+14,2.25823E+14,9.62436E+14,2.09833E+14,9.62436E+14,0,0,1.17368E+13,1,1,2.283E+22,2.283E+22,567,567,1.17368E+13,-1,817
bcsstk20.mat,485,3135,11,2,6.463918,1.47904E+17,1,2.5,1,9.70147E+16,9.70147E+16,1.45852E+16,1.45852E+16,2.91835E+16,1.41854E+16,2.91835E+16,0,0,2.0003E+14,1,1,6.97402E+19,6.97402E+19,20,20,2.0003E+14,-1,485
bcsstk21.mat,3600,26600,9,4,7.388889,2.51174E+11,1,62.75,1,99848744640,99848744640,156594200,156594200,2958963704,77330240,2958963704,0,0,27735762.4,1,1,151394484.2,151394484.2,125,125,27735762.4,-1,3600
bcsstk22.mat,138,696,8,2,5.043478,237093241.8,1,2,1,131634775.8,131634775.8,6801727.542,6801727.542,20611666.81,6045507.79,20611666.81,0,0,953875.1868,1,1,1756.283153,1756.283153,111,111,953875.1868,-1,138
bcsstk23.mat,3134,45178,31,2,14.415444,2.34558E+18,1,135.75,1,1.55936E+18,1.55936E+18,3.12337E+16,3.12337E+16,9.11114E+16,3.12336E+16,9.11114E+16,0,0,4.97562E+14,1,1,3.9769E+13,3.9769E+13,449,449,4.97562E+14,-1,3134
bcsstk26.mat,1922,30336,33,3,15.783559,9.43617E+12,1,8,1,3.30133E+12,3.30133E+12,2.28047E+11,2.28047E+11,3.95417E+11,89935076630,3.95417E+11,0,0,1717655822,1,1,1.5527E+12,1.5527E+12,233,233,1717655822,-1,1922
bcsstk27.mat,1224,56126,54,15,45.854575,1140346262,1,15,1,389154304.5,389154304.5,4307014.918,4307014.918,20686516.59,974202.5266,20686516.59,0,0,317936.5233,1,1,4040.314314,4040.314314,56,56,317936.5233,-1,1224
bcsstk29.mat,13992,619488,71,5,44.274443,619488,1,5.4,1,13992,13992,71,71,787.0756,71,787.0756,0,0,1,1,1,1,1,1157,1157,1,-1,13992
bcsstk33.mat,8738,591904,141,20,67.739071,591904,1,103.6,1,8738,8738,141,141,769.352975,141,769.352975,0,0,1,1,1,1.000002,1.000002,932,932,1,-1,8738
bcsstk34.mat,588,21418,47,12,36.42517,5776095084,1,24.916667,1,1775700551,1775700551,43502118.84,43502118.84,175069457.4,10493410.09,175069457.4,0,0,3019898.896,1,1,250820.656,250820.656,95,95,3019898.896,-1,588
bcsstm01.mat,48,24,1,0,0.5,3600,1,0,1,3600,3600,200,200,774.596669,200,774.596669,0,0,75,0,0,1,1,0,0,75,-1,24
bcsstm02.mat,66,66,1,1,1,5.921395,1,0,1,5.921395,5.921395,0.172829,0.172829,0.822049,0.172829,0.822049,0,0,0.089718,0,0,1,1,0,0,0.089718,-1,66
bcsstm03.mat,112,72,1,0,0.642857,20795.5721,1,0,1,20795.5721,20795.5721,5403.5,5403.5,10187.15491,5403.5,10187.15491,0,0,185.674751,0,0,1,1,0,0,185.674751,-1,72
bcsstm04.mat,132,66,1,0,0.5,5.921395,1,0,1,5.921395,5.921395,0.172829,0.172829,0.822049,0.172829,0.822049,0,0,0.044859,0,0,1,1,0,0,0.044859,-1,66
bcsstm05.mat,153,153,1,1,1,47.547359,1,0,1,47.547359,47.547359,0.927954,0.927954,4.666723,0.927954,4.666723,0,0,0.310767,0,0,1.00003,1.00003,0,0,0.310767,-1,153
bcsstm06.mat,420,420,1,1,1,875379.1609,1,0,1,875379.1609,875379.1609,7602.410228,7602.410228,67440.99456,7602.410228,67440.99456,0,0,2084.236097,0,0,1,1,0,0,2084.236097,-1,420
bcsstm07.mat,420,7252,26,2,17.266667,364559.5447,1,3.333333,1,200112.6253,200112.6253,3102.712648,3102.712648,17968.48839,391.074956,17968.48839,0,0,476.458632,1,1,1.000002,1.000002,47,47,476.458632,-1,420
bcsstm08.mat,1074,1074,1,1,1,5502970.555,1,0,1,5502970.555,5502970.555,1444061.029,1444061.029,2293909.781,1444061.029,2293909.781,0,0,5123.80871,0,0,1.866945,1.866945,0,0,5123.80871,-1,1074
bcsstm09.mat,1083,1083,1,1,1,0.093525,1,0,1,0.093525,0.093525,0.000259,0.000259,0.004921,0.000259,0.004921,0,0,0.000086,0,0,1,1,0,0,0.000086,-1,1083
bcsstm10.mat,1086,22092,27,6,20.342541,19240589.8,1,14.5,1,6448525.092,6448525.092,40551.09779,40551.09779,295789.9556,8932.824898,295789.9556,0,0,5937.868409,1,1,2.771917,2.771917,37,37,5937.868409,-1,1086
bcsstm11.mat,1473,1473,1,1,1,3450.50517,1,0,1,3450.50517,3450.50517,31.578145,31.578145,301.019619,31.578145,301.019619,0,0,2.342502,0,0,1,1,0,0,2.342502,-1,1473
bcsstm12.mat,1473,19659,22,2,13.346232,1771.374157,1,27.5,1,874.197025,874.197025,14.895622,14.895622,82.407753,5.142212,82.407753,0,0,0.593481,1,1,1,1,649,649,0.593481,-1,1473
bcsstm13.mat,2003,21181,70,0,10.574638,14174.07641,1,0,1,11725.08298,11725.08298,257.926624,257.926624,894.095967,84.304148,894.095967,0,0,5.853761,1,1,1,1,522,522,5.853761,-1,1241
bcsstm19.mat,817,817,1,1,1,869070665.8,1,0,1,869070665.8,869070665.8,39545184.07,39545184.07,107662850.5,39545184.07,107662850.5,0,0,1063733.985,0,0,74720554.11,74720554.11,0,0,1063733.985,-1,817
bcsstm20.mat,485,485,1,1,1,415312986.3,1,0,1,415312986.3,415312986.3,47795550.62,47795550.62,100754923.1,47795550.62,100754923.1,0,0,856315.4356,0,0,6137768.407,6137768.407,0,0,856315.4356,-1,485
bcsstm21.mat,3600,3600,1,1,1,0.278639,1,0,1,0.278639,0.278639,0.000147,0.000147,0.006231,0.000147,0.006231,0,0,0.000077,0,0,1,1,0,0,0.000077,-1,3600
bcsstm22.mat,138,138,1,1,1,0.238424,1,0,1,0.238424,0.238424,0.009738,0.009738,0.036712,0.009738,0.036712,0,0,0.001728,0,0,1,1,0,0,0.001728,-1,138
bcsstm23.mat,3134,3134,1,1,1,1140528604,1,0,1,1140528604,1140528604,8270347.717,8270347.717,37279370.63,8270347.717,37279370.63,0,0,363921.0607,0,0,6428.082341,6428.082341,0,0,363921.0607,-1,3134
bcsstm24.mat,3562,3562,1,1,1,125717387.5,1,0,1,125717387.5,125717387.5,1015347.127,1015347.127,6268179.008,1015347.127,6268179.008,0,0,35294.04478,0,0,5.236273,5.236273,0,0,35294.04478,-1,3562
bcsstm25.mat,15439,15439,1,1,1,2.17741E+11,1,0,1,2.17741E+11,2.17741E+11,697709676.5,697709676.5,8576354778,697709676.5,8576354778,0,0,14103329.16,0,0,1.250364,1.250364,0,0,14103329.16,-1,15439
bcsstm26.mat,1922,1922,1,1,1,261.37216,1,0,1,261.37216,261.37216,1.512404,1.512404,11.467421,1.512404,11.467421,0,0,0.13599,0,0,1,1,0,0,0.13599,-1,1922
bcsstm27.mat,1224,56126,54,15,45.854575,1936145.358,1,15,1,574834.3613,574834.3613,4942.946921,4942.946921,30838.28646,996.438435,30838.28646,0,0,469.635916,1,1,1.00003,1.00003,56,56,469.635916,-1,1224
bcsstm34.mat,588,24270,54,12,41.27551,546.112439,1,24.916667,1,75.24844,100.803893,13.979298,13.979298,16.629646,10.802101,16.629646,0,0,0.171435,1,1,1,1,95,95,0.127974,-1,588
bcsstm38.mat,8032,10485,20,0,1.305403,1205.716268,1,0,1,1201.036694,1201.036694,541.103999,541.103999,733.240626,541.103999,733.240626,0,0,0.149531,1,1,1,1,390,390,0.149531,-1,5199
bfwa398.mat,398,3678,23,3,9.241206,2795.279012,0,66.375,0,1323.116511,1323.116511,11.841292,16.314527,83.797149,2.094548,83.615779,2.158332,5.510318,3.324413,0,0,1.000058,1.000058,304,304,3.324413,-1,398
bfwa62.mat,62,450,21,3,7.258065,391.269696,0,15.285714,0,183.813267,183.813267,11.863614,15.85352,30.638769,1.759727,30.442366,2.158332,3.4636,2.96473,0,0,1.002312,1.002312,49,49,2.96473,-1,62
bfwa782.mat,782,7514,24,3,9.608696,6011.72968,0,126.625,0,2801.111283,2801.111283,13.259731,25.726403,128.604174,3.643241,128.093649,3.691638,11.447746,3.581984,0,0,1.000014,1.000014,594,594,3.581984,-1,782
bfwb398.mat,398,2910,13,2,7.311558,0.007625,1,43.4,1,-0.003749,0.003749,0.000034,0.000034,0.000236,0.000031,0.000236,0,0,0.000009,1,1,1,1,303,303,-0.000009,-2,398
bfwb62.mat,62,342,13,2,5.516129,0.00639,1,11.25,1,-0.003353,0.003353,0.000213,0.000213,0.000541,0.0002,0.000541,0,0,0.000054,1,1,1,1,48,48,-0.000054,-2,62
bfwb782.mat,782,5982,13,2,7.649616,0.011975,1,82.2,1,-0.005827,0.005827,0.000025,0.000025,0.000254,0.000023,0.000254,0,0,0.000007,1,1,1,1,593,593,-0.000007,-2,782
big.mat,13209,91465,12,3,6.924445,350180,0,5546.5,1,155534,155534,39168,39154,39156.0616,19579,27705.93276,19565,27669.08835,11.77485,0,0,1,1,12916,12916,11.77485,-1,13209
blckhole.mat,2132,14872,20,1,6.97561,14872,1,350.833333,1,2132,2132,20,20,121.95081,20,121.95081,0,0,1,1,1,1.000001,1.000001,1805,1805,1,-1,2132
bp_0.mat,822,3276,266,1,3.985401,16962.6452,0,534.164794,0,1,1,543.131,617.5417,977.754388,256.49885,691.371208,255.49885,691.382308,0.001217,0,0,1.000004,1.000004,516,820,0.001217,-1,1
bp_1000.mat,822,4661,308,1,5.670316,22861.2611,0,463.304207,0,1.606,1.606,543.131,510.4604,1118.67688,231.4992,791.028775,230.4992,791.01924,0.001954,0,0,1.000003,1.000003,795,820,0.001954,-1,4
bp_1200.mat,822,4726,311,1,5.749392,24088.0709,0,447.878205,0,0.607,2.607,543.131,499.411699,1182.848962,228.37755,836.416881,227.37755,836.384163,0.003172,0,0,1.000003,1.000003,804,820,0.000738,-1,6
bp_1400.mat,822,4790,311,1,5.827251,22660.0664,0,443.826923,0,1.607,1.607,543.131,504.594,1126.713592,187.45,796.719954,180.7116,796.693688,0.001955,0,0,1.000003,1.000003,804,820,0.001955,-1,5
bp_1600.mat,822,4841,304,1,5.889294,23304.5055,0,441.75082,0,1.637,1.637,543.131,507.294,1131.365775,188.785,800.006156,171.52255,799.986666,0.001991,0,0,1.000003,1.000003,804,820,0.001991,-1,6
bp_200.mat,822,3802,283,1,4.625304,19633.7936,0,498.035211,0,1.073,1.073,543.131,526.5134,993.48549,209.3339,702.484027,208.3339,702.516627,0.001305,0,0,1.000004,1.000004,776,820,0.001305,-1,2
bp_400.mat,822,4028,295,1,4.900243,20419.8362,0,480.925676,0,1.073,1.073,490.6735,510.521999,985.443181,203.2641,696.821523,202.2641,696.805589,0.001305,0,0,1.000004,1.000004,795,820,0.001305,-1,2
bp_600.mat,822,4172,302,1,5.075426,21973.3619,0,475.808581,0,1.073,1.073,543.131,517.9009,1059.59162,207.35965,749.262869,206.35965,749.22597,0.001305,0,0,1.000004,1.000004,795,820,0.001305,-1,2
bp_800.mat,822,4534,304,1,5.515815,22170.0374,0,468.259016,0,1.722,1.722,543.131,504.594,1082.950861,221.62615,765.771116,220.62615,765.752678,0.002095,0,0,1.000003,1.000003,795,820,0.002095,-1,4
bwm200.mat,200,796,4,3,3.98,186013.6623,0,33.666667,1,-92976.94085,92976.94085,1241.292545,1239.842545,8460.078474,306.348136,8459.814576,4.725,66.821591,464.884704,0,0,4.079716,4.079716,100,100,-464.884704,-2,200
bwm2000.mat,2000,7996,4,3,3.998,182660649.3,0,333.666667,1,-91371060.4,91371060.4,121829.6805,121828.2305,2637172.083,30453.44513,2637172.075,4.725,211.308424,45685.5302,0,0,291.064187,291.064187,1000,1000,-45685.5302,-2,2000
cage10.mat,11397,150645,25,5,13.217952,11397,0,192,1,7540.4,7540.4,1,1.3433,72.557758,1.17165,72.453948,0.25,3.879914,0.661613,0,0,1,1,5348,5348,0.661613,-1,11397
cage3.mat,5,19,5,3,3.8,5,0,2,1,2.333333,2.333333,1,2,1.37037,1.5,1.31715,0.5,0.37819,0.466667,0,0,1.002097,1.002097,4,4,0.466667,-1,5
cage4.mat,9,49,6,5,5.444444,9,0,3,1,5,5,1,1.25,1.882265,1.125,1.865881,0.25,0.247806,0.555556,0,0,1.000388,1.000388,7,7,0.555556,-1,9
cage5.mat,37,233,10,3,6.297297,37,0,7,1,21.4,21.4,1,1.673311,3.870685,1.336656,3.831654,0.336656,0.548297,0.578378,0,0,1.000026,1.000026,23,23,0.578378,-1,37
cage6.mat,93,785,13,5,8.44086,93,0,12,1,57,57,1,1.319398,6.251623,1.159699,6.230606,0.25,0.512187,0.612903,0,0,1.000004,1.000004,46,46,0.612903,-1,93
cage7.mat,340,3084,16,3,9.070588,340,0,26,1,213,213,1,1.507119,12.14104,1.25356,12.093733,0.322615,1.070743,0.626471,0,0,1,1,147,147,0.626471,-1,340
cage8.mat,1015,11003,18,5,10.840394,1015,0,48,1,653,653,1,1.333333,21.260155,1.166667,21.21638,0.25,1.363588,0.64335,0,0,1,1,420,420,0.64335,-1,1015
cage9.mat,3534,41594,23,3,11.769666,3534,0,100,1,2304.666667,2304.666667,1,1.425864,40.046165,1.212932,39.965304,0.326843,2.543585,0.652141,0,0,1,1,1719,1719,0.652141,-1,3534
can_1054.mat,1054,12196,35,6,11.571157,12196,1,195.6875,1,1054,1054,35,35,110.435502,35,110.435502,0,0,1,1,1,1.000005,1.000005,1030,1030,1,-1,1054
can_1072.mat,1072,12444,35,6,11.608209,12444,1,197.8125,1,1072,1072,35,35,111.552678,35,111.552678,0,0,1,1,1,1.000005,1.000005,1048,1048,1,-1,1072
can_144.mat,144,1296,15,6,9,1296,1,53.222222,1,144,144,15,15,36,15,36,0,0,1,1,1,1.000279,1.000279,142,142,1,-1,144
can_161.mat,161,1377,17,6,8.552795,1377,1,32,1,161,161,17,17,37.107951,17,37.107951,0,0,1,1,1,1.00059,1.00059,79,79,1,-1,161
can_187.mat,187,1491,10,5,7.973262,1491,1,26.666667,1,187,187,10,10,38.613469,10,38.613469,0,0,1,1,1,1.00014,1.00014,63,63,1,-1,187
can_229.mat,229,1777,13,3,7.759825,1777,1,40,1,229,229,13,13,42.154478,13,42.154478,0,0,1,1,1,1.000235,1.000235,172,172,1,-1,229
can_24.mat,24,160,9,4,6.666667,160,1,12.333333,1,24,24,9,9,12.649111,9,12.649111,0,0,1,1,1,1.006039,1.006039,21,21,1,-1,24
can_256.mat,256,2916,83,4,11.390625,2916,1,21.777778,1,256,256,83,83,54,83,54,0,0,1,1,1,1.000644,1.000644,251,251,1,-1,256
can_268.mat,268,3082,37,4,11.5,3082,1,55.538462,1,268,268,37,37,55.515764,37,55.515764,0,0,1,1,1,1.000404,1.000404,263,263,1,-1,268
can_292.mat,292,2540,35,4,8.69863,2540,1,25.2,1,292,292,35,35,50.398413,35,50.398413,0,0,1,1,1,1.000058,1.000058,282,282,1,-1,292
can_445.mat,445,3809,13,4,8.559551,3809,1,32,1,445,445,13,13,61.717096,13,61.717096,0,0,1,1,1,1.000045,1.000045,403,403,1,-1,445
can_61.mat,61,557,25,5,9.131148,557,1,15.666667,1,61,61,25,25,23.600847,25,23.600847,0,0,1,1,1,1.001254,1.001254,50,50,1,-1,61
can_62.mat,62,218,7,2,3.516129,218,1,1,1,62,62,7,7,14.764823,7,14.764823,0,0,1,1,1,1.000512,1.000512,48,48,1,-1,62
can_634.mat,634,7228,28,2,11.400631,7228,1,73,1,634,634,28,28,85.017645,28,85.017645,0,0,1,1,1,1.000005,1.000005,539,539,1,-1,634
can_715.mat,715,6665,105,2,9.321678,6665,1,100.866667,1,715,715,105,105,81.639451,105,81.639451,0,0,1,1,1,1.000017,1.000017,611,611,1,-1,715
can_73.mat,73,377,9,3,5.164384,377,1,16.333333,1,73,73,9,9,19.416488,9,19.416488,0,0,1,1,1,1.001501,1.001501,39,39,1,-1,73
can_838.mat,838,10010,32,6,11.945107,10010,1,339,1,838,838,32,32,100.049988,32,100.049988,0,0,1,1,1,1.000013,1.000013,837,837,1,-1,838
can_96.mat,96,768,9,6,8,768,1,13.333333,1,96,96,9,9,27.712813,9,27.712813,0,0,1,1,1,1.000617,1.000617,31,31,1,-1,96
cavity01.mat,317,7280,62,7,22.9653,2784.911111,0,10.583333,0,1096.466667,1096.466667,19.022222,19.022222,93.180179,2.622222,92.515997,2.444444,11.105671,3.458885,0,0,1,1,102,102,3.458885,-1,243
cavity02.mat,317,5923,62,1,18.684543,3665.103377,0,0,1,1096.466667,1096.466667,37.518109,46.274775,118.114531,17.933416,95.470942,13.195929,69.543811,3.458885,0,0,1,1,102,102,3.458885,-1,243
cavity03.mat,317,7311,62,7,23.063091,7398.317465,0,10.583333,0,1096.466667,1105.968223,87.254747,80.740035,210.676587,32.671332,112.340223,21.958116,178.225415,3.488859,0,0,1,1,102,102,3.458885,-1,243
cavity04.mat,317,5923,62,1,18.684543,11496.71264,0,0,1,1096.466667,1179.7177,116.669235,125.160936,351.331475,48.171477,139.580129,35.876758,322.414628,3.721507,0,0,1,1,102,102,3.458885,-1,243
cavity05.mat,1182,32632,62,6,27.607445,11868.73333,0,10.583333,0,4584.466667,4584.466667,18.933333,18.933333,192.279973,2.622222,191.633768,2.533333,15.750781,3.878567,0,0,1,1,177,177,3.878567,-1,883
cavity06.mat,1182,29675,62,1,25.105753,12471.3799,0,0,1,4584.466667,4584.466667,25.412582,28.138523,201.298035,11.185095,191.647157,6.208904,61.581378,3.878567,0,0,1,1,177,177,3.878567,-1,883
cavity07.mat,1182,32702,62,6,27.666667,16503.5037,0,10.583333,0,4584.466667,4584.466667,46.900386,45.986046,239.762464,16.948993,194.979491,10.088961,139.531493,3.878567,0,0,1,1,177,177,3.878567,-1,883
cavity08.mat,1182,29675,62,1,25.105753,20534.4042,0,0,1,4584.466667,4586.751221,56.334063,63.019672,300.42275,24.326198,197.746044,19.353104,226.164388,3.8805,0,0,1,1,177,177,3.878567,-1,883
cavity09.mat,1182,32702,62,6,27.666667,27553.61226,0,10.583333,0,4584.466667,4592.978145,85.139347,79.487463,385.42178,31.526998,206.634436,22.655313,325.349287,3.885768,0,0,1,1,177,177,3.878567,-1,883
cavity10.mat,2597,76171,62,8,29.330381,27265.85926,0,10.583333,0,10472.46667,10472.46667,18.903704,18.903704,291.39995,2.622222,290.76022,2.562963,19.298328,4.032525,0,0,1,1,252,252,4.032525,-1,1923
cavity11.mat,2597,71601,62,1,27.570658,27655.93134,0,0,1,10472.46667,10472.46667,23.026403,23.355583,296.831864,8.842942,290.368002,3.94987,61.608269,4.032525,0,0,1,1,252,252,4.032525,-1,1923
cavity12.mat,2597,76258,62,8,29.363881,32038.22191,0,10.583333,0,10472.46667,10472.46667,37.073839,34.104658,321.140508,11.911738,292.010449,6.973516,133.645514,4.032525,0,0,1,1,252,252,4.032525,-1,1923
cavity13.mat,2597,71601,62,1,27.570658,36064.21826,0,0,1,10472.46667,10472.46667,39.696791,45.956096,358.916071,17.941285,292.623027,12.821636,207.828078,4.032525,0,0,1,1,252,252,4.032525,-1,1923
cavity14.mat,2597,76258,62,8,29.363881,43996.37598,0,10.583333,0,10472.46667,10472.73387,58.656485,57.47689,415.216572,21.965114,296.348318,14.235072,290.830666,4.032628,0,0,1,1,252,252,4.032525,-1,1923
cavity15.mat,2597,71601,62,1,27.570658,49936.09595,0,0,1,10472.46667,10477.03685,62.81284,68.717188,479.277143,26.559093,297.70873,21.372337,375.600974,4.034284,0,0,1,1,252,252,4.032525,-1,1923
cavity16.mat,4562,137887,62,7,30.225121,48976.31111,0,10.583333,0,18760.46667,18760.46667,18.888889,18.888889,390.525027,2.622222,389.888616,2.577778,22.285948,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity17.mat,4562,131735,62,1,28.876589,48121.66014,0,0,1,18760.46667,18760.46667,19.590168,20.038788,390.426699,6.427658,389.288851,1.381558,29.785868,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity18.mat,4562,138040,62,7,30.258658,50397.22107,0,10.583333,0,18760.46667,18760.46667,24.761985,22.294793,395.57474,6.069472,390.028128,4.417864,66.010866,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity19.mat,4562,131735,62,1,28.876589,50646.96146,0,0,1,18760.46667,18760.46667,24.050544,24.407328,401.193553,9.422176,389.531294,4.477749,96.02936,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity20.mat,4562,138040,62,7,30.258658,54000.446,0,10.583333,0,18760.46667,18760.46667,32.068317,28.038424,412.594987,9.346561,390.504975,6.002626,133.193424,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity21.mat,4562,131735,62,1,28.876589,54997.69098,0,0,1,18760.46667,18760.46667,29.148874,32.560731,424.254433,12.88294,390.080023,7.818988,166.821462,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity22.mat,4562,138040,62,7,30.258658,59447.67313,0,10.583333,0,18760.46667,18760.46667,39.50776,37.056828,441.868983,13.175549,391.373256,7.718403,205.122336,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity23.mat,4562,131735,62,1,28.876589,61247.51979,0,0,1,18760.46667,18760.46667,36.813518,41.513442,459.160815,16.27555,390.973144,11.14788,240.766804,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity24.mat,4562,138040,62,7,30.258658,66637.14126,0,10.583333,0,18760.46667,18760.46667,46.797708,45.927115,482.51518,16.986165,392.667804,9.985814,280.415576,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity25.mat,4562,131735,62,1,28.876589,68917.4952,0,0,1,18760.46667,18760.46667,44.550765,50.298586,504.746253,19.612618,392.236765,14.411456,317.677666,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cavity26.mat,4562,138040,62,7,30.258658,74980.12492,0,10.583333,0,18760.46667,18760.46667,55.536438,54.63017,533.164621,20.764496,394.413645,13.136165,358.751153,4.112334,0,0,1,1,327,327,4.112334,-1,3363
cdde1.mat,961,4681,5,3,4.870968,7535.845703,0,10.666667,1,3815.845703,3815.845703,7.970703,7.970703,137.406959,1.970703,137.373907,0.09375,3.013641,3.970703,0,0,1.000019,1.000019,31,31,3.970703,-1,961
cdde2.mat,961,4681,5,3,4.870968,8582.095703,0,10.666667,1,3815.845703,3815.845703,9.095703,9.095703,156.677567,1.970703,137.373907,2.34375,75.341022,3.970703,0,0,1.000017,1.000017,31,31,3.970703,-1,961
cdde3.mat,961,4681,5,3,4.870968,7488.921875,0,10.666667,1,3768.921875,3768.921875,7.921875,7.921875,136.052646,1.921875,136.019265,0.09375,3.013641,3.921875,0,0,1.000019,1.000019,31,31,3.921875,-1,961
cdde4.mat,961,4681,5,3,4.870968,8535.171875,0,10.666667,1,3768.921875,3768.921875,9.046875,9.046875,155.491189,1.921875,136.019265,2.34375,75.341022,3.921875,0,0,1.000017,1.000017,31,31,3.921875,-1,961
cdde5.mat,961,4681,5,3,4.870968,7329.380859,0,10.666667,1,3609.380859,3609.380859,7.755859,7.755859,131.473986,1.755859,131.439442,0.09375,3.013641,3.755859,0,0,1.000017,1.000017,31,31,3.755859,-1,961
cdde6.mat,961,4681,5,3,4.870968,8375.630859,0,10.666667,1,3609.380859,3609.380859,8.880859,8.880859,151.501143,1.755859,131.439442,2.34375,75.341022,3.755859,0,0,1.000016,1.000016,31,31,3.755859,-1,961
cegb2802.mat,2802,277362,153,0,98.987152,277362,1,88,1,2694,2694,153,153,526.651688,153,526.651688,0,0,0.961456,1,1,1.000005,1.000005,251,251,0.961456,-1,2694
cegb2919.mat,2919,321543,267,0,110.15519,321543,1,120.052632,1,2859,2859,267,267,567.047617,267,567.047617,0,0,0.979445,1,1,1.000007,1.000007,1898,1898,0.979445,-1,2859
cegb3024.mat,3024,79848,68,0,26.404762,79848,1,20.192308,1,2996,2996,68,68,282.573884,68,282.573884,0,0,0.990741,1,1,1.000002,1.000002,285,285,0.990741,-1,2996
cegb3306.mat,3306,74916,54,0,22.660617,74916,1,8.5,1,3222,3222,54,54,273.707873,54,273.707873,0,0,0.974592,1,1,1.000002,1.000002,467,467,0.974592,-1,3222
cell1.mat,7055,30082,5,2,4.263926,1784025.514,0,1.6,0,892013.7558,892013.7558,416.001999,416.001999,13209.72142,63.19955,12641.85129,63.19955,3831.492644,126.437102,0,0,1.000585,1.000585,85,85,126.437102,-1,7055
cell2.mat,7055,30082,5,2,4.263926,1784011.6,0,1.6,0,892006.8,892006.8,416,416,13209.63302,63.2,12641.75944,63.2,3831.490932,126.436116,0,0,1.000585,1.000585,85,85,126.436116,-1,7055
circuit_1.mat,2624,35823,2571,1,13.652058,74.375869,0,1601.5,0,0.636736,0.636736,5.214336,3.009145,8.558425,1.018291,8.102196,2.018291,2.757002,0.000243,0,0,1,1,2612,2612,0.000243,-1,2590
circuit_2.mat,4510,21199,1274,1,4.700443,6521.712188,0,1095,0,3244.813388,3244.813388,696.036933,8.323142,80.586661,347,69.85134,346,40.187064,0.719471,0,0,1,1,1278,4499,0.719471,-1,4501
circuit_3.mat,12127,48137,2305,1,3.969407,11082.07788,0,0.5,0,4921.188644,5283.188644,3392.567851,12.566031,101.86353,1688.999342,89.923464,1690.00005,47.853414,0.435655,0,0,1,1,12077,12077,0.405804,-1,11917
ck104.mat,104,992,10,6,9.538462,145.579341,0,19.833333,1,69.115893,69.115893,8.459492,6.325838,11.067764,3.602014,10.847429,0.737946,2.197429,0.664576,0,0,1.000013,1.000013,55,55,0.664576,-1,104
ck400.mat,400,2860,10,2,7.15,441.649794,0,69.166667,0,216.818763,216.818763,8.459492,6.325838,15.273815,3.602014,15.110891,0.737946,2.224949,0.542047,0,0,1.000001,1.000001,203,203,0.542047,-1,400
ck656.mat,656,3884,10,2,5.920732,697.65734,0,111.833333,0,344.774961,344.774961,8.459492,6.325838,18.145466,3.602014,18.008061,0.737946,2.228828,0.525572,0,0,1,1,331,331,0.525572,-1,656
coater1.mat,1348,19457,55,1,14.433976,23020.41273,0,66.666667,0,257,257,104.782222,91.164867,384.188852,75.146667,344.989814,43.533989,169.06538,0.190653,0,0,1.000062,1.000062,435,433,0.190653,-1,257
